series_id,series_uuid,series_name,start_date,end_date,ingest_date,reading_type_name,reading_type_id,unit_of_measure,unit_of_mesasure_id,value
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-10T06:53:11.663837Z,2025-12-10T07:53:11.663837Z,2025-12-10T07:57:59.663837Z,Active Power,2,kW,2,2.8860169703909566
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T14:46:04.663837Z,2025-12-09T15:46:04.663837Z,2025-12-09T15:48:49.663837Z,Active Power,2,kW,2,5.757591607368311
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-10T05:54:04.663837Z,2025-12-10T06:54:04.663837Z,2025-12-10T06:57:07.663837Z,Active Power,2,kW,2,9.30471927126275
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-08T21:59:27.663837Z,2025-12-08T22:59:27.663837Z,2025-12-08T23:01:14.663837Z,Active Energy Import,1,kWh,1,0.6131871095198543
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T05:31:40.663837Z,2025-12-09T06:31:40.663837Z,2025-12-09T06:34:32.663837Z,Voltage,3,V,3,236.43676885832548
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-08T20:31:40.663837Z,2025-12-08T21:31:40.663837Z,2025-12-08T21:35:09.663837Z,Voltage,3,V,3,239.73230822078486
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-08T22:33:57.663837Z,2025-12-08T23:33:57.663837Z,2025-12-08T23:36:43.663837Z,Active Power,2,kW,2,9.347062577364273
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-10T12:38:58.663837Z,2025-12-10T13:38:58.663837Z,2025-12-10T13:39:21.663837Z,Current,4,A,4,30.131636752754595
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-10T01:51:44.663837Z,2025-12-10T02:51:44.663837Z,2025-12-10T02:55:03.663837Z,Active Power,2,kW,2,6.773179452727329
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T13:05:53.663837Z,2025-12-09T14:05:53.663837Z,2025-12-09T14:10:43.663837Z,Active Power,2,kW,2,2.4919827965997166
1,cb345846-7a9d-4e68-ac49-ff10ea7e597c,noisy-civet-wise-wolf-ea,2025-12-09T06:52:45.663837Z,2025-12-09T07:52:45.663837Z,2025-12-09T07:55:51.663837Z,Active Energy Import,1,kWh,1,1.0475351538574385
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T21:15:09.663837Z,2025-12-09T22:15:09.663837Z,2025-12-09T22:17:07.663837Z,Active Energy Import,1,kWh,1,2.0220056433896403
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T17:51:48.663837Z,2025-12-09T18:51:48.663837Z,2025-12-09T18:52:53.663837Z,Current,4,A,4,22.32292138470514
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T10:05:53.663837Z,2025-12-09T11:05:53.663837Z,2025-12-09T11:06:52.663837Z,Active Power,2,kW,2,7.784204067673251
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T00:41:22.663837Z,2025-12-09T01:41:22.663837Z,2025-12-09T01:42:39.663837Z,Active Power,2,kW,2,7.541514930613355
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T21:53:11.663837Z,2025-12-09T22:53:11.663837Z,2025-12-09T22:56:16.663837Z,Active Power,2,kW,2,0.4865813292965593
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T19:56:21.663837Z,2025-12-09T20:56:21.663837Z,2025-12-09T21:00:24.663837Z,Voltage,3,V,3,222.2722536801448
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T02:59:27.663837Z,2025-12-10T03:59:27.663837Z,2025-12-10T04:03:57.663837Z,Active Energy Import,1,kWh,1,4.474629584105622
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T22:31:40.663837Z,2025-12-09T23:31:40.663837Z,2025-12-09T23:32:24.663837Z,Voltage,3,V,3,232.95687113335583
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-08T21:46:04.663837Z,2025-12-08T22:46:04.663837Z,2025-12-08T22:49:41.663837Z,Active Power,2,kW,2,2.7316684436476946
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T11:31:40.663837Z,2025-12-09T12:31:40.663837Z,2025-12-09T12:35:27.663837Z,Voltage,3,V,3,220.98221440299432
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T23:51:44.663837Z,2025-12-10T00:51:44.663837Z,2025-12-10T00:54:20.663837Z,Active Power,2,kW,2,5.544124776667937
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T05:56:21.663837Z,2025-12-09T06:56:21.663837Z,2025-12-09T07:01:16.663837Z,Voltage,3,V,3,236.97604559578977
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-08T20:03:12.663837Z,2025-12-08T21:03:12.663837Z,2025-12-08T21:06:32.663837Z,Active Energy Import,1,kWh,1,2.9794421418056407
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T13:46:04.663837Z,2025-12-09T14:46:04.663837Z,2025-12-09T14:50:04.663837Z,Active Power,2,kW,2,9.211624345024124
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T15:46:04.663837Z,2025-12-09T16:46:04.663837Z,2025-12-09T16:51:02.663837Z,Active Power,2,kW,2,4.044228845052343
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T15:08:32.663837Z,2025-12-09T16:08:32.663837Z,2025-12-09T16:13:18.663837Z,Voltage,3,V,3,249.11642847332348
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T10:08:32.663837Z,2025-12-09T11:08:32.663837Z,2025-12-09T11:13:08.663837Z,Voltage,3,V,3,219.02686585126656
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-10T05:58:24.663837Z,2025-12-10T06:58:24.663837Z,2025-12-10T06:59:24.663837Z,Active Energy Import,1,kWh,1,2.8934236625462177
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T08:03:12.663837Z,2025-12-09T09:03:12.663837Z,2025-12-09T09:05:49.663837Z,Active Energy Import,1,kWh,1,4.208346740862336
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-10T02:51:44.663837Z,2025-12-10T03:51:44.663837Z,2025-12-10T03:53:18.663837Z,Active Power,2,kW,2,6.1551491595138055
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T18:38:58.663837Z,2025-12-09T19:38:58.663837Z,2025-12-09T19:42:22.663837Z,Current,4,A,4,34.9332575411007
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T22:04:16.663837Z,2025-12-09T23:04:16.663837Z,2025-12-09T23:08:26.663837Z,Active Power,2,kW,2,8.472985431672427
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-09T08:07:06.663837Z,2025-12-09T09:07:06.663837Z,2025-12-09T09:09:33.663837Z,Voltage,3,V,3,228.5051227360387
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-09T10:45:40.663837Z,2025-12-09T11:45:40.663837Z,2025-12-09T11:49:45.663837Z,Active Energy Import,1,kWh,1,1.7398052814732523
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T13:19:21.663837Z,2025-12-09T14:19:21.663837Z,2025-12-09T14:21:59.663837Z,Active Energy Import,1,kWh,1,3.194693511800061
3,1dc76f88-c58c-41ed-930f-80249b26f147,skilled-mouse-married-pe,2025-12-08T18:07:06.663837Z,2025-12-08T19:07:06.663837Z,2025-12-08T19:11:19.663837Z,Voltage,3,V,3,218.56947229481756
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T16:55:57.663837Z,2025-12-09T17:55:57.663837Z,2025-12-09T17:58:26.663837Z,Current,4,A,4,15.496662380924636
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T15:51:48.663837Z,2025-12-09T16:51:48.663837Z,2025-12-09T16:56:41.663837Z,Current,4,A,4,37.96502569432125
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T05:05:53.663837Z,2025-12-09T06:05:53.663837Z,2025-12-09T06:06:35.663837Z,Active Power,2,kW,2,4.554161683800891
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T16:58:24.663837Z,2025-12-09T17:58:24.663837Z,2025-12-09T18:03:05.663837Z,Active Energy Import,1,kWh,1,0.2604280412162774
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T03:58:24.663837Z,2025-12-09T04:58:24.663837Z,2025-12-09T05:01:56.663837Z,Active Energy Import,1,kWh,1,3.6209068881364437
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-10T04:45:40.663837Z,2025-12-10T05:45:40.663837Z,2025-12-10T05:49:53.663837Z,Active Energy Import,1,kWh,1,0.6071304168130992
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T15:33:57.663837Z,2025-12-09T16:33:57.663837Z,2025-12-09T16:34:56.663837Z,Active Power,2,kW,2,7.4241668398099865
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T16:04:16.663837Z,2025-12-09T17:04:16.663837Z,2025-12-09T17:07:26.663837Z,Active Power,2,kW,2,5.132379576091917
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-08T17:53:11.663837Z,2025-12-08T18:53:11.663837Z,2025-12-08T18:53:31.663837Z,Active Power,2,kW,2,4.98038060136116
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-09T20:59:27.663837Z,2025-12-09T21:59:27.663837Z,2025-12-09T22:01:05.663837Z,Active Energy Import,1,kWh,1,3.8389081867882835
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T18:28:34.663837Z,2025-12-09T19:28:34.663837Z,2025-12-09T19:30:38.663837Z,Active Energy Import,1,kWh,1,4.280064879936891
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T06:07:54.663837Z,2025-12-09T07:07:54.663837Z,2025-12-09T07:08:25.663837Z,Active Energy Import,1,kWh,1,4.841993126557372
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T20:56:21.663837Z,2025-12-09T21:56:21.663837Z,2025-12-09T21:59:53.663837Z,Voltage,3,V,3,237.44294479564442
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-10T03:08:27.663837Z,2025-12-10T04:08:27.663837Z,2025-12-10T04:12:36.663837Z,Current,4,A,4,21.019086056001413
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T01:33:57.663837Z,2025-12-10T02:33:57.663837Z,2025-12-10T02:36:16.663837Z,Active Power,2,kW,2,1.6158197627388615
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-09T01:38:58.663837Z,2025-12-09T02:38:58.663837Z,2025-12-09T02:40:19.663837Z,Current,4,A,4,21.95216981775342
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-09T17:59:27.663837Z,2025-12-09T18:59:27.663837Z,2025-12-09T19:03:22.663837Z,Active Energy Import,1,kWh,1,2.329165998105294
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-10T03:05:53.663837Z,2025-12-10T04:05:53.663837Z,2025-12-10T04:07:58.663837Z,Active Power,2,kW,2,2.717151070821846
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T01:08:27.663837Z,2025-12-09T02:08:27.663837Z,2025-12-09T02:11:22.663837Z,Current,4,A,4,32.15863420776848
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-08T18:41:22.663837Z,2025-12-08T19:41:22.663837Z,2025-12-08T19:43:46.663837Z,Active Power,2,kW,2,8.304726195673974
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-08T21:08:32.663837Z,2025-12-08T22:08:32.663837Z,2025-12-08T22:10:57.663837Z,Voltage,3,V,3,221.5115750199181
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T20:53:11.663837Z,2025-12-09T21:53:11.663837Z,2025-12-09T21:55:19.663837Z,Active Power,2,kW,2,2.151444225262411
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T19:51:44.663837Z,2025-12-09T20:51:44.663837Z,2025-12-09T20:54:38.663837Z,Active Power,2,kW,2,6.231554099464091
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-09T16:45:40.663837Z,2025-12-09T17:45:40.663837Z,2025-12-09T17:50:26.663837Z,Active Energy Import,1,kWh,1,0.18348565156854346
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-08T20:53:11.663837Z,2025-12-08T21:53:11.663837Z,2025-12-08T21:56:43.663837Z,Active Power,2,kW,2,2.9743387142974234
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T06:33:57.663837Z,2025-12-10T07:33:57.663837Z,2025-12-10T07:37:11.663837Z,Active Power,2,kW,2,5.82509566489794
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-10T01:08:32.663837Z,2025-12-10T02:08:32.663837Z,2025-12-10T02:10:07.663837Z,Voltage,3,V,3,247.35690442312801
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T22:28:34.663837Z,2025-12-09T23:28:34.663837Z,2025-12-09T23:29:56.663837Z,Active Energy Import,1,kWh,1,2.4766432480821177
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-10T06:54:04.663837Z,2025-12-10T07:54:04.663837Z,2025-12-10T07:57:41.663837Z,Active Power,2,kW,2,0.5325688717107446
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T10:53:11.663837Z,2025-12-09T11:53:11.663837Z,2025-12-09T11:56:32.663837Z,Active Power,2,kW,2,8.641638503624309
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T11:04:16.663837Z,2025-12-09T12:04:16.663837Z,2025-12-09T12:06:22.663837Z,Active Power,2,kW,2,5.888529220504423
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-09T01:59:27.663837Z,2025-12-09T02:59:27.663837Z,2025-12-09T03:00:05.663837Z,Active Energy Import,1,kWh,1,2.7499857374344527
10,6cbf975e-4fb3-4a99-8066-0a149d2c05ac,sceptical-gharial-soft-t,2025-12-09T21:45:40.663837Z,2025-12-09T22:45:40.663837Z,2025-12-09T22:50:22.663837Z,Active Energy Import,1,kWh,1,2.30988172491072
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T04:54:04.663837Z,2025-12-09T05:54:04.663837Z,2025-12-09T05:55:16.663837Z,Active Power,2,kW,2,5.9724644107162845
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-09T12:55:57.663837Z,2025-12-09T13:55:57.663837Z,2025-12-09T13:57:30.663837Z,Current,4,A,4,1.5656850480269524
25,d3b99682-d478-4d6f-9a57-ac32627e471c,charming-salmon-alluring,2025-12-09T02:56:21.663837Z,2025-12-09T03:56:21.663837Z,2025-12-09T04:00:20.663837Z,Voltage,3,V,3,235.93141354836968
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T04:03:12.663837Z,2025-12-09T05:03:12.663837Z,2025-12-09T05:03:18.663837Z,Active Energy Import,1,kWh,1,4.769079637605401
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-09T17:41:22.663837Z,2025-12-09T18:41:22.663837Z,2025-12-09T18:43:27.663837Z,Active Power,2,kW,2,8.872593085285024
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T00:07:54.663837Z,2025-12-09T01:07:54.663837Z,2025-12-09T01:08:48.663837Z,Active Energy Import,1,kWh,1,3.722944845959395
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-10T09:28:34.663837Z,2025-12-10T10:28:34.663837Z,2025-12-10T10:31:21.663837Z,Active Energy Import,1,kWh,1,3.1339958950399387
18,407833b8-9e2c-4a0f-a9fa-0787b87cc227,solid-pigeon-versatile-f,2025-12-09T12:54:04.663837Z,2025-12-09T13:54:04.663837Z,2025-12-09T13:58:09.663837Z,Active Power,2,kW,2,9.039743381374581
17,613be624-235c-4fd2-94f0-4a1400ce1530,attentive-chicken-fresh,2025-12-08T19:55:57.663837Z,2025-12-08T20:55:57.663837Z,2025-12-08T20:56:36.663837Z,Current,4,A,4,18.756843341054932
5,562d78d0-9a63-4283-a55b-fe97f393afe5,imposing-ibis-thick-unic,2025-12-09T10:51:44.663837Z,2025-12-09T11:51:44.663837Z,2025-12-09T11:55:31.663837Z,Active Power,2,kW,2,3.456871116798003
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-10T05:38:58.663837Z,2025-12-10T06:38:58.663837Z,2025-12-10T06:40:12.663837Z,Current,4,A,4,2.524021481288985
16,8f374aae-88ea-4a4f-b17a-09a28bb5edd2,xanthic-curassow-rough-p,2025-12-09T01:46:04.663837Z,2025-12-09T02:46:04.663837Z,2025-12-09T02:48:46.663837Z,Active Power,2,kW,2,0.45417362604427525
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T01:07:54.663837Z,2025-12-09T02:07:54.663837Z,2025-12-09T02:11:09.663837Z,Active Energy Import,1,kWh,1,4.058846426386962
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T18:03:12.663837Z,2025-12-09T19:03:12.663837Z,2025-12-09T19:07:25.663837Z,Active Energy Import,1,kWh,1,4.0801162671004425
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-08T16:15:09.663837Z,2025-12-08T17:15:09.663837Z,2025-12-08T17:18:11.663837Z,Active Energy Import,1,kWh,1,2.6637262265525012
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T18:15:09.663837Z,2025-12-09T19:15:09.663837Z,2025-12-09T19:17:17.663837Z,Active Energy Import,1,kWh,1,3.4530466972326153
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T19:28:34.663837Z,2025-12-09T20:28:34.663837Z,2025-12-09T20:32:09.663837Z,Active Energy Import,1,kWh,1,0.21823649548650959
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T23:05:53.663837Z,2025-12-10T00:05:53.663837Z,2025-12-10T00:08:19.663837Z,Active Power,2,kW,2,7.658136842971654
14,51d4a3f0-bdeb-45b4-8d92-c2f412fbb544,jasper-quetzal-chubby-pa,2025-12-09T07:04:16.663837Z,2025-12-09T08:04:16.663837Z,2025-12-09T08:08:57.663837Z,Active Power,2,kW,2,2.5065419672812386
23,7ea2dc57-340e-4c75-a338-d5230c677f7e,manipulative-nautilus-ac,2025-12-09T06:08:27.663837Z,2025-12-09T07:08:27.663837Z,2025-12-09T07:12:51.663837Z,Current,4,A,4,33.13157543829504
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-10T00:33:57.663837Z,2025-12-10T01:33:57.663837Z,2025-12-10T01:35:08.663837Z,Active Power,2,kW,2,6.3711337730137965
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T20:15:09.663837Z,2025-12-09T21:15:09.663837Z,2025-12-09T21:15:22.663837Z,Active Energy Import,1,kWh,1,0.4652667527733584
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-08T21:58:24.663837Z,2025-12-08T22:58:24.663837Z,2025-12-08T23:01:48.663837Z,Active Energy Import,1,kWh,1,4.267239752845523
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T05:51:48.663837Z,2025-12-09T06:51:48.663837Z,2025-12-09T06:52:57.663837Z,Current,4,A,4,25.5147862042371
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T11:59:27.663837Z,2025-12-10T12:59:27.663837Z,2025-12-10T12:59:46.663837Z,Active Energy Import,1,kWh,1,0.40611427446684945
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-10T07:53:11.663837Z,2025-12-10T08:53:11.663837Z,2025-12-10T08:56:33.663837Z,Active Power,2,kW,2,5.042555291232047
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T23:31:40.663837Z,2025-12-10T00:31:40.663837Z,2025-12-10T00:36:16.663837Z,Voltage,3,V,3,224.67799794615328
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T11:08:32.663837Z,2025-12-09T12:08:32.663837Z,2025-12-09T12:10:36.663837Z,Voltage,3,V,3,212.09964427357852
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T22:07:54.663837Z,2025-12-09T23:07:54.663837Z,2025-12-09T23:08:14.663837Z,Active Energy Import,1,kWh,1,0.4587884152722266
9,c3ec0f1e-faa7-4604-8728-02ffbd377578,enlightened-hippo-infrar,2025-12-09T03:51:48.663837Z,2025-12-09T04:51:48.663837Z,2025-12-09T04:52:16.663837Z,Current,4,A,4,38.97179724410952
15,901c7b14-f438-4763-9a4b-839e5ae0ef47,quirky-nightingale-succe,2025-12-09T20:07:54.663837Z,2025-12-09T21:07:54.663837Z,2025-12-09T21:09:12.663837Z,Active Energy Import,1,kWh,1,2.8316054738068814
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-10T02:38:58.663837Z,2025-12-10T03:38:58.663837Z,2025-12-10T03:40:32.663837Z,Current,4,A,4,33.21534627054411
21,f6fdc037-53d7-4d3e-b26e-487c7210c280,vague-dugong-vagabond-ge,2025-12-10T08:59:27.663837Z,2025-12-10T09:59:27.663837Z,2025-12-10T10:00:50.663837Z,Active Energy Import,1,kWh,1,0.8560031152789616
22,775a8f35-a841-4224-8e9b-e41791a8917b,azure-tuna-benevolent-le,2025-12-09T23:53:11.663837Z,2025-12-10T00:53:11.663837Z,2025-12-10T00:57:16.663837Z,Active Power,2,kW,2,2.8574838144101755
8,715bd6f9-b0af-42e9-a5ea-d37e23e2c042,ebony-cockle-resourceful,2025-12-09T07:15:09.663837Z,2025-12-09T08:15:09.663837Z,2025-12-09T08:19:04.663837Z,Active Energy Import,1,kWh,1,1.21931719595478
13,35c0fc0d-02da-498c-a6b5-43f530bd6f6d,grinning-dinosaur-romant,2025-12-10T01:41:22.663837Z,2025-12-10T02:41:22.663837Z,2025-12-10T02:44:36.663837Z,Active Power,2,kW,2,2.172696846975616
4,c8a8e73a-b416-494e-94e1-7491b26841fe,classic-swallow-hallowed,2025-12-09T21:33:57.663837Z,2025-12-09T22:33:57.663837Z,2025-12-09T22:34:28.663837Z,Active Power,2,kW,2,0.9229846771273342
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T13:03:12.663837Z,2025-12-09T14:03:12.663837Z,2025-12-09T14:06:02.663837Z,Active Energy Import,1,kWh,1,2.4430285401447396
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-10T02:31:40.663837Z,2025-12-10T03:31:40.663837Z,2025-12-10T03:31:58.663837Z,Voltage,3,V,3,239.4269943791771
20,58f98d07-ed02-4afb-afca-285914108982,sandy-dugong-just-squirr,2025-12-09T04:31:40.663837Z,2025-12-09T05:31:40.663837Z,2025-12-09T05:34:29.663837Z,Voltage,3,V,3,214.10391631128456
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-09T19:05:53.663837Z,2025-12-09T20:05:53.663837Z,2025-12-09T20:10:38.663837Z,Active Power,2,kW,2,4.459136120767004
24,cbe7b26e-e5ec-43c8-9cc3-2a2839ce2152,amazing-macaque-sturdy-d,2025-12-09T04:08:32.663837Z,2025-12-09T05:08:32.663837Z,2025-12-09T05:12:23.663837Z,Voltage,3,V,3,236.2388820220363
6,dc3631b9-1f85-4689-bd12-5c399dcc05d6,beryl-dormouse-rich-phea,2025-12-10T12:05:53.663837Z,2025-12-10T13:05:53.663837Z,2025-12-10T13:06:08.663837Z,Active Power,2,kW,2,8.567320323039343
12,6b744945-305e-450c-9bb8-55708a02b43b,delightful-numbat-therap,2025-12-09T02:19:21.663837Z,2025-12-09T03:19:21.663837Z,2025-12-09T03:24:15.663837Z,Active Energy Import,1,kWh,1,3.409001856763641
11,ad41d5b8-7705-43b9-a904-94c6b4dc9e5c,vehement-cuscus-dazzling,2025-12-09T07:28:34.663837Z,2025-12-09T08:28:34.663837Z,2025-12-09T08:31:00.663837Z,Active Energy Import,1,kWh,1,3.863375663385025
2,b4d8a596-2928-4ad7-b979-0355d497e87a,impossible-guppy-purple,2025-12-09T01:03:12.663837Z,2025-12-09T02:03:12.663837Z,2025-12-09T02:07:51.663837Z,Active Energy Import,1,kWh,1,3.7543889979580487
19,5c53ecb7-c068-4ded-819b-d25b04a961ee,daffodil-eagle-outgoing,2025-12-10T11:38:58.663837Z,2025-12-10T12:38:58.663837Z,2025-12-10T12:43:41.663837Z,Current,4,A,4,18.93599070707374
7,7ec388ab-ef57-4cd0-8166-24bca0f9352d,winged-chital-fascinatin,2025-12-09T05:58:24.663837Z,2025-12-09T06:58:24.663837Z,2025-12-09T07:03:02.663837Z,Active Energy Import,1,kWh,1,0.13483225952568845
