id,name,asOf,start,end,ingestedAt,quantity
7433,stirring-koala-bronz,2026-10-14T08:53:48.046243Z,2026-10-14T07:53:48.046243Z,2026-10-14T08:53:48.046243Z,2026-10-14T08:54:09.046243Z,96.85980057605711
8636,tomato-civet-analyti,2026-12-03T11:53:48.046243Z,2026-12-03T10:53:48.046243Z,2026-12-03T11:53:48.046243Z,2026-12-03T11:55:48.046243Z,43.269868273708134
5407,bright-cuttlefish-tr,2026-07-21T22:53:48.046243Z,2026-07-21T21:53:48.046243Z,2026-07-21T22:53:48.046243Z,2026-07-21T22:56:50.046243Z,8.161708765547626
4379,jade-rottweiler-econ,2026-06-09T02:53:48.046243Z,2026-06-09T01:53:48.046243Z,2026-06-09T02:53:48.046243Z,2026-06-09T02:58:41.046243Z,45.801931627776035
7567,spectral-raccoon-out,2026-10-19T22:53:48.046243Z,2026-10-19T21:53:48.046243Z,2026-10-19T22:53:48.046243Z,2026-10-19T22:55:10.046243Z,99.10341761693756
7798,carmine-mayfly-savvy,2026-10-29T13:53:48.046243Z,2026-10-29T12:53:48.046243Z,2026-10-29T13:53:48.046243Z,2026-10-29T13:56:26.046243Z,92.42679033582424
3380,cobalt-ermine-crypti,2026-04-28T11:53:48.046243Z,2026-04-28T10:53:48.046243Z,2026-04-28T11:53:48.046243Z,2026-04-28T11:57:01.046243Z,49.73950632101255
1351,witty-angelfish-abst,2026-02-02T22:53:48.046243Z,2026-02-02T21:53:48.046243Z,2026-02-02T22:53:48.046243Z,2026-02-02T22:56:34.046243Z,38.38751170514936
1513,unselfish-dragonfly,2026-02-09T16:53:48.046243Z,2026-02-09T15:53:48.046243Z,2026-02-09T16:53:48.046243Z,2026-02-09T16:56:47.046243Z,43.39115775470762
4363,strong-kudu-porcelai,2026-06-08T10:53:48.046243Z,2026-06-08T09:53:48.046243Z,2026-06-08T10:53:48.046243Z,2026-06-08T10:58:19.046243Z,93.13075495917997
8176,alluring-pig-sassy-a,2026-11-14T07:53:48.046243Z,2026-11-14T06:53:48.046243Z,2026-11-14T07:53:48.046243Z,2026-11-14T07:54:29.046243Z,34.98604757389852
264,ubiquitous-deer-mott,2025-12-19T15:53:48.046243Z,2025-12-19T14:53:48.046243Z,2025-12-19T15:53:48.046243Z,2025-12-19T15:53:58.046243Z,7.968471954419654
7117,meek-otter-adamant-n,2026-10-01T04:53:48.046243Z,2026-10-01T03:53:48.046243Z,2026-10-01T04:53:48.046243Z,2026-10-01T04:55:19.046243Z,87.27885754979353
3155,delightful-wolf-mind,2026-04-19T02:53:48.046243Z,2026-04-19T01:53:48.046243Z,2026-04-19T02:53:48.046243Z,2026-04-19T02:54:12.046243Z,79.85860954889911
4364,strong-degu-thistle,2026-06-08T11:53:48.046243Z,2026-06-08T10:53:48.046243Z,2026-06-08T11:53:48.046243Z,2026-06-08T11:57:28.046243Z,97.07127866541786
1923,important-anteater-t,2026-02-26T18:53:48.046243Z,2026-02-26T17:53:48.046243Z,2026-02-26T18:53:48.046243Z,2026-02-26T18:58:45.046243Z,43.76479452147202
6409,towering-coucal-ultr,2026-09-01T16:53:48.046243Z,2026-09-01T15:53:48.046243Z,2026-09-01T16:53:48.046243Z,2026-09-01T16:57:39.046243Z,74.40391839297254
8602,analytic-hyena-carmi,2026-12-02T01:53:48.046243Z,2026-12-02T00:53:48.046243Z,2026-12-02T01:53:48.046243Z,2026-12-02T01:57:04.046243Z,94.10207470011461
2053,carmine-mushroom-tun,2026-03-04T04:53:48.046243Z,2026-03-04T03:53:48.046243Z,2026-03-04T04:53:48.046243Z,2026-03-04T04:54:08.046243Z,78.17032704995482
3542,quaint-avocet-mini-g,2026-05-05T05:53:48.046243Z,2026-05-05T04:53:48.046243Z,2026-05-05T05:53:48.046243Z,2026-05-05T05:58:28.046243Z,53.159310616193814
4303,gorgeous-chupacabra,2026-06-05T22:53:48.046243Z,2026-06-05T21:53:48.046243Z,2026-06-05T22:53:48.046243Z,2026-06-05T22:58:06.046243Z,32.606750717388266
1773,heretic-whale-certai,2026-02-20T12:53:48.046243Z,2026-02-20T11:53:48.046243Z,2026-02-20T12:53:48.046243Z,2026-02-20T12:57:11.046243Z,42.778666217882346
6579,ludicrous-dalmatian,2026-09-08T18:53:48.046243Z,2026-09-08T17:53:48.046243Z,2026-09-08T18:53:48.046243Z,2026-09-08T18:55:12.046243Z,83.11322639858567
3565,rough-badger-hallowe,2026-05-06T04:53:48.046243Z,2026-05-06T03:53:48.046243Z,2026-05-06T04:53:48.046243Z,2026-05-06T04:58:10.046243Z,53.31982104241413
3598,tan-goat-illustrious,2026-05-07T13:53:48.046243Z,2026-05-07T12:53:48.046243Z,2026-05-07T13:53:48.046243Z,2026-05-07T13:55:38.046243Z,27.42967205621233
4455,rich-moose-nickel-la,2026-06-12T06:53:48.046243Z,2026-06-12T05:53:48.046243Z,2026-06-12T06:53:48.046243Z,2026-06-12T06:56:07.046243Z,10.733568413451222
8146,rousing-galago-aubur,2026-11-13T01:53:48.046243Z,2026-11-13T00:53:48.046243Z,2026-11-13T01:53:48.046243Z,2026-11-13T01:55:23.046243Z,13.56930454624229
75,victorious-beagle-ho,2025-12-11T18:53:48.046243Z,2025-12-11T17:53:48.046243Z,2025-12-11T18:53:48.046243Z,2025-12-11T18:58:23.046243Z,55.740297318510976
4071,ninja-barracuda-witt,2026-05-27T06:53:48.046243Z,2026-05-27T05:53:48.046243Z,2026-05-27T06:53:48.046243Z,2026-05-27T06:58:42.046243Z,24.09511822501711
4313,optimal-sawfish-roug,2026-06-06T08:53:48.046243Z,2026-06-06T07:53:48.046243Z,2026-06-06T08:53:48.046243Z,2026-06-06T08:54:04.046243Z,32.56219792020955
4293,poetic-meerkat-abori,2026-06-05T12:53:48.046243Z,2026-06-05T11:53:48.046243Z,2026-06-05T12:53:48.046243Z,2026-06-05T12:55:40.046243Z,96.4744327421884
179,yellow-shrimp-amphib,2025-12-16T02:53:48.046243Z,2025-12-16T01:53:48.046243Z,2025-12-16T02:53:48.046243Z,2025-12-16T02:58:06.046243Z,83.91171302188599
4908,delectable-coua-dazz,2026-07-01T03:53:48.046243Z,2026-07-01T02:53:48.046243Z,2026-07-01T03:53:48.046243Z,2026-07-01T03:57:58.046243Z,49.81406147102294
436,amber-tody-independe,2025-12-26T19:53:48.046243Z,2025-12-26T18:53:48.046243Z,2025-12-26T19:53:48.046243Z,2025-12-26T19:57:34.046243Z,20.119287176954494
7360,cuddly-husky-quick-b,2026-10-11T07:53:48.046243Z,2026-10-11T06:53:48.046243Z,2026-10-11T07:53:48.046243Z,2026-10-11T07:57:15.046243Z,23.447071017814856
3522,mindful-chupacabra-e,2026-05-04T09:53:48.046243Z,2026-05-04T08:53:48.046243Z,2026-05-04T09:53:48.046243Z,2026-05-04T09:57:42.046243Z,16.84550212835899
4539,chestnut-mouflon-lov,2026-06-15T18:53:48.046243Z,2026-06-15T17:53:48.046243Z,2026-06-15T18:53:48.046243Z,2026-06-15T18:56:08.046243Z,19.37403994443502
656,versatile-cuckoo-thi,2026-01-04T23:53:48.046243Z,2026-01-04T22:53:48.046243Z,2026-01-04T23:53:48.046243Z,2026-01-04T23:57:43.046243Z,11.123767219103108
7925,incredible-snail-qua,2026-11-03T20:53:48.046243Z,2026-11-03T19:53:48.046243Z,2026-11-03T20:53:48.046243Z,2026-11-03T20:55:42.046243Z,41.117009713055666
2748,camouflaged-salamand,2026-04-02T03:53:48.046243Z,2026-04-02T02:53:48.046243Z,2026-04-02T03:53:48.046243Z,2026-04-02T03:57:51.046243Z,39.375057050108744
783,translucent-chameleo,2026-01-10T06:53:48.046243Z,2026-01-10T05:53:48.046243Z,2026-01-10T06:53:48.046243Z,2026-01-10T06:58:16.046243Z,92.69124173265949
926,dainty-platypus-tang,2026-01-16T05:53:48.046243Z,2026-01-16T04:53:48.046243Z,2026-01-16T05:53:48.046243Z,2026-01-16T05:53:58.046243Z,85.84010879415959
1228,hissing-badger-puzzl,2026-01-28T19:53:48.046243Z,2026-01-28T18:53:48.046243Z,2026-01-28T19:53:48.046243Z,2026-01-28T19:56:15.046243Z,66.3184967504581
7062,huge-rhino-active-sw,2026-09-28T21:53:48.046243Z,2026-09-28T20:53:48.046243Z,2026-09-28T21:53:48.046243Z,2026-09-28T21:57:41.046243Z,60.66514477216586
3502,amusing-bear-greedy,2026-05-03T13:53:48.046243Z,2026-05-03T12:53:48.046243Z,2026-05-03T13:53:48.046243Z,2026-05-03T13:56:02.046243Z,50.68421848580803
1468,spiritual-whippet-in,2026-02-07T19:53:48.046243Z,2026-02-07T18:53:48.046243Z,2026-02-07T19:53:48.046243Z,2026-02-07T19:56:39.046243Z,52.427896481559955
6004,silent-oryx-rousing,2026-08-15T19:53:48.046243Z,2026-08-15T18:53:48.046243Z,2026-08-15T19:53:48.046243Z,2026-08-15T19:58:17.046243Z,13.536625016759574
5796,imaginary-stoat-arch,2026-08-07T03:53:48.046243Z,2026-08-07T02:53:48.046243Z,2026-08-07T03:53:48.046243Z,2026-08-07T03:55:59.046243Z,27.117472067269112
7512,sticky-beluga-gay-sn,2026-10-17T15:53:48.046243Z,2026-10-17T14:53:48.046243Z,2026-10-17T15:53:48.046243Z,2026-10-17T15:57:49.046243Z,89.12967295700973
7402,prophetic-jerboa-gin,2026-10-13T01:53:48.046243Z,2026-10-13T00:53:48.046243Z,2026-10-13T01:53:48.046243Z,2026-10-13T01:54:34.046243Z,21.369300313089134
2814,acoustic-slug-beauti,2026-04-04T21:53:48.046243Z,2026-04-04T20:53:48.046243Z,2026-04-04T21:53:48.046243Z,2026-04-04T21:55:33.046243Z,41.00174930363588
406,amphibian-lionfish-f,2025-12-25T13:53:48.046243Z,2025-12-25T12:53:48.046243Z,2025-12-25T13:53:48.046243Z,2025-12-25T13:55:11.046243Z,87.11271936384645
4417,masked-kakapo-turquo,2026-06-10T16:53:48.046243Z,2026-06-10T15:53:48.046243Z,2026-06-10T16:53:48.046243Z,2026-06-10T16:57:50.046243Z,32.54683899017111
1544,naughty-honeybee-cor,2026-02-10T23:53:48.046243Z,2026-02-10T22:53:48.046243Z,2026-02-10T23:53:48.046243Z,2026-02-10T23:55:19.046243Z,65.93849928108865
8121,inquisitive-panda-in,2026-11-12T00:53:48.046243Z,2026-11-11T23:53:48.046243Z,2026-11-12T00:53:48.046243Z,2026-11-12T00:56:46.046243Z,43.38670706938779
364,beautiful-crane-spec,2025-12-23T19:53:48.046243Z,2025-12-23T18:53:48.046243Z,2025-12-23T19:53:48.046243Z,2025-12-23T19:54:58.046243Z,35.53112309044598
545,dandelion-buffalo-le,2025-12-31T08:53:48.046243Z,2025-12-31T07:53:48.046243Z,2025-12-31T08:53:48.046243Z,2025-12-31T08:57:29.046243Z,14.407046187272798
771,tiny-peccary-gray-bu,2026-01-09T18:53:48.046243Z,2026-01-09T17:53:48.046243Z,2026-01-09T18:53:48.046243Z,2026-01-09T18:57:33.046243Z,77.77868553475199
6689,roaring-centipede-sm,2026-09-13T08:53:48.046243Z,2026-09-13T07:53:48.046243Z,2026-09-13T08:53:48.046243Z,2026-09-13T08:54:49.046243Z,35.31840444726527
4717,auspicious-termite-k,2026-06-23T04:53:48.046243Z,2026-06-23T03:53:48.046243Z,2026-06-23T04:53:48.046243Z,2026-06-23T04:57:17.046243Z,97.78422808483421
2944,efficient-turtle-ecc,2026-04-10T07:53:48.046243Z,2026-04-10T06:53:48.046243Z,2026-04-10T07:53:48.046243Z,2026-04-10T07:57:42.046243Z,69.35543389611182
3569,therapeutic-basilisk,2026-05-06T08:53:48.046243Z,2026-05-06T07:53:48.046243Z,2026-05-06T08:53:48.046243Z,2026-05-06T08:57:18.046243Z,10.905025282283788
4752,cuddly-malamute-acco,2026-06-24T15:53:48.046243Z,2026-06-24T14:53:48.046243Z,2026-06-24T15:53:48.046243Z,2026-06-24T15:54:10.046243Z,34.25487137313586
8560,grinning-bettong-maj,2026-11-30T07:53:48.046243Z,2026-11-30T06:53:48.046243Z,2026-11-30T07:53:48.046243Z,2026-11-30T07:58:08.046243Z,36.26236215325665
4035,outrageous-muskox-ly,2026-05-25T18:53:48.046243Z,2026-05-25T17:53:48.046243Z,2026-05-25T18:53:48.046243Z,2026-05-25T18:57:16.046243Z,35.300299260532405
2069,tireless-hippo-ultra,2026-03-04T20:53:48.046243Z,2026-03-04T19:53:48.046243Z,2026-03-04T20:53:48.046243Z,2026-03-04T20:58:07.046243Z,96.99990602223106
3808,winged-rabbit-classy,2026-05-16T07:53:48.046243Z,2026-05-16T06:53:48.046243Z,2026-05-16T07:53:48.046243Z,2026-05-16T07:58:26.046243Z,24.92112031049204
1892,pink-spaniel-invalua,2026-02-25T11:53:48.046243Z,2026-02-25T10:53:48.046243Z,2026-02-25T11:53:48.046243Z,2026-02-25T11:54:36.046243Z,34.84255473715721
7216,little-mandrill-fasc,2026-10-05T07:53:48.046243Z,2026-10-05T06:53:48.046243Z,2026-10-05T07:53:48.046243Z,2026-10-05T07:54:19.046243Z,72.26988923513278
5684,beryl-booby-proud-ra,2026-08-02T11:53:48.046243Z,2026-08-02T10:53:48.046243Z,2026-08-02T11:53:48.046243Z,2026-08-02T11:55:29.046243Z,31.131664399895943
7406,real-deer-gray-foxho,2026-10-13T05:53:48.046243Z,2026-10-13T04:53:48.046243Z,2026-10-13T05:53:48.046243Z,2026-10-13T05:56:23.046243Z,5.861506711695208
3523,rebel-pig-whispering,2026-05-04T10:53:48.046243Z,2026-05-04T09:53:48.046243Z,2026-05-04T10:53:48.046243Z,2026-05-04T10:54:09.046243Z,78.44608371213913
2428,fiery-horse-peach-du,2026-03-19T19:53:48.046243Z,2026-03-19T18:53:48.046243Z,2026-03-19T19:53:48.046243Z,2026-03-19T19:56:19.046243Z,85.38931630178972
7755,magnetic-alpaca-rugg,2026-10-27T18:53:48.046243Z,2026-10-27T17:53:48.046243Z,2026-10-27T18:53:48.046243Z,2026-10-27T18:58:30.046243Z,32.39569497370501
3328,merry-puffin-dancing,2026-04-26T07:53:48.046243Z,2026-04-26T06:53:48.046243Z,2026-04-26T07:53:48.046243Z,2026-04-26T07:57:15.046243Z,41.01969383722596
3382,sage-woodlouse-hulki,2026-04-28T13:53:48.046243Z,2026-04-28T12:53:48.046243Z,2026-04-28T13:53:48.046243Z,2026-04-28T13:57:33.046243Z,41.86269417995378
732,unbiased-moth-wondro,2026-01-08T03:53:48.046243Z,2026-01-08T02:53:48.046243Z,2026-01-08T03:53:48.046243Z,2026-01-08T03:54:40.046243Z,90.8330171167586
8402,calm-kingfisher-ecce,2026-11-23T17:53:48.046243Z,2026-11-23T16:53:48.046243Z,2026-11-23T17:53:48.046243Z,2026-11-23T17:57:13.046243Z,88.24714687984343
7747,amazing-caracal-blac,2026-10-27T10:53:48.046243Z,2026-10-27T09:53:48.046243Z,2026-10-27T10:53:48.046243Z,2026-10-27T10:56:08.046243Z,26.150921151801633
46,xanthic-viper-meticu,2025-12-10T13:53:48.046243Z,2025-12-10T12:53:48.046243Z,2025-12-10T13:53:48.046243Z,2025-12-10T13:56:44.046243Z,95.5472205587587
4776,stereotyped-tapir-sl,2026-06-25T15:53:48.046243Z,2026-06-25T14:53:48.046243Z,2026-06-25T15:53:48.046243Z,2026-06-25T15:56:39.046243Z,25.102906476991727
4131,acrid-sawfish-skille,2026-05-29T18:53:48.046243Z,2026-05-29T17:53:48.046243Z,2026-05-29T18:53:48.046243Z,2026-05-29T18:54:29.046243Z,47.99882999541758
5659,loutish-zebu-radical,2026-08-01T10:53:48.046243Z,2026-08-01T09:53:48.046243Z,2026-08-01T10:53:48.046243Z,2026-08-01T10:56:52.046243Z,8.219070573701048
3064,complex-kittiwake-ga,2026-04-15T07:53:48.046243Z,2026-04-15T06:53:48.046243Z,2026-04-15T07:53:48.046243Z,2026-04-15T07:54:27.046243Z,83.95278632410982
6892,lush-cockle-jovial-z,2026-09-21T19:53:48.046243Z,2026-09-21T18:53:48.046243Z,2026-09-21T19:53:48.046243Z,2026-09-21T19:54:13.046243Z,8.423405582934418
7684,origami-hedgehog-inc,2026-10-24T19:53:48.046243Z,2026-10-24T18:53:48.046243Z,2026-10-24T19:53:48.046243Z,2026-10-24T19:54:07.046243Z,96.38115905967246
7191,hairy-gazelle-pompou,2026-10-04T06:53:48.046243Z,2026-10-04T05:53:48.046243Z,2026-10-04T06:53:48.046243Z,2026-10-04T06:58:13.046243Z,78.55719159024585
3306,acrid-salmon-towerin,2026-04-25T09:53:48.046243Z,2026-04-25T08:53:48.046243Z,2026-04-25T09:53:48.046243Z,2026-04-25T09:55:58.046243Z,75.84937032984345
1288,cinnamon-shrimp-tung,2026-01-31T07:53:48.046243Z,2026-01-31T06:53:48.046243Z,2026-01-31T07:53:48.046243Z,2026-01-31T07:55:08.046243Z,57.40883065794576
722,rugged-orca-energeti,2026-01-07T17:53:48.046243Z,2026-01-07T16:53:48.046243Z,2026-01-07T17:53:48.046243Z,2026-01-07T17:55:33.046243Z,59.65664420283983
8521,eminent-bullmastiff,2026-11-28T16:53:48.046243Z,2026-11-28T15:53:48.046243Z,2026-11-28T16:53:48.046243Z,2026-11-28T16:55:55.046243Z,45.52430060260506
6398,premium-pronghorn-bl,2026-09-01T05:53:48.046243Z,2026-09-01T04:53:48.046243Z,2026-09-01T05:53:48.046243Z,2026-09-01T05:57:08.046243Z,21.513965779291233
7773,glaring-mole-steel-w,2026-10-28T12:53:48.046243Z,2026-10-28T11:53:48.046243Z,2026-10-28T12:53:48.046243Z,2026-10-28T12:56:32.046243Z,7.6877832714478345
8003,quick-hedgehog-rainb,2026-11-07T02:53:48.046243Z,2026-11-07T01:53:48.046243Z,2026-11-07T02:53:48.046243Z,2026-11-07T02:58:36.046243Z,7.755348498716785
6742,jumping-inchworm-spr,2026-09-15T13:53:48.046243Z,2026-09-15T12:53:48.046243Z,2026-09-15T13:53:48.046243Z,2026-09-15T13:56:06.046243Z,87.53400112565433
1853,cordial-coati-unnatu,2026-02-23T20:53:48.046243Z,2026-02-23T19:53:48.046243Z,2026-02-23T20:53:48.046243Z,2026-02-23T20:55:25.046243Z,10.534731509518725
2029,witty-raccoon-hasty,2026-03-03T04:53:48.046243Z,2026-03-03T03:53:48.046243Z,2026-03-03T04:53:48.046243Z,2026-03-03T04:54:13.046243Z,38.129607435159166
4049,urban-moose-hospitab,2026-05-26T08:53:48.046243Z,2026-05-26T07:53:48.046243Z,2026-05-26T08:53:48.046243Z,2026-05-26T08:57:34.046243Z,14.097047408114417
1539,bold-weasel-winged-h,2026-02-10T18:53:48.046243Z,2026-02-10T17:53:48.046243Z,2026-02-10T18:53:48.046243Z,2026-02-10T18:55:25.046243Z,71.0992800474693
7707,enchanted-petrel-jum,2026-10-25T18:53:48.046243Z,2026-10-25T17:53:48.046243Z,2026-10-25T18:53:48.046243Z,2026-10-25T18:54:42.046243Z,78.80555760543513
8508,pompous-tortoise-arc,2026-11-28T03:53:48.046243Z,2026-11-28T02:53:48.046243Z,2026-11-28T03:53:48.046243Z,2026-11-28T03:56:06.046243Z,88.27267460611606
3411,belligerent-worm-pre,2026-04-29T18:53:48.046243Z,2026-04-29T17:53:48.046243Z,2026-04-29T18:53:48.046243Z,2026-04-29T18:55:08.046243Z,69.74393680752023
4353,convivial-porcupine,2026-06-08T00:53:48.046243Z,2026-06-07T23:53:48.046243Z,2026-06-08T00:53:48.046243Z,2026-06-08T00:54:20.046243Z,57.37813646130893
5482,scrupulous-labrador,2026-07-25T01:53:48.046243Z,2026-07-25T00:53:48.046243Z,2026-07-25T01:53:48.046243Z,2026-07-25T01:58:21.046243Z,46.53553029916645
8579,jolly-trogon-fragran,2026-12-01T02:53:48.046243Z,2026-12-01T01:53:48.046243Z,2026-12-01T02:53:48.046243Z,2026-12-01T02:56:13.046243Z,39.916139627015326
1640,hissing-vicugna-zeal,2026-02-14T23:53:48.046243Z,2026-02-14T22:53:48.046243Z,2026-02-14T23:53:48.046243Z,2026-02-14T23:56:16.046243Z,10.792324235242766
7583,manipulative-cat-sap,2026-10-20T14:53:48.046243Z,2026-10-20T13:53:48.046243Z,2026-10-20T14:53:48.046243Z,2026-10-20T14:58:18.046243Z,14.908963351853387
1847,muscular-lobster-vag,2026-02-23T14:53:48.046243Z,2026-02-23T13:53:48.046243Z,2026-02-23T14:53:48.046243Z,2026-02-23T14:55:34.046243Z,13.335725550933464
1516,benevolent-eel-thera,2026-02-09T19:53:48.046243Z,2026-02-09T18:53:48.046243Z,2026-02-09T19:53:48.046243Z,2026-02-09T19:55:20.046243Z,7.517963124848414
8361,hungry-toucanet-adep,2026-11-22T00:53:48.046243Z,2026-11-21T23:53:48.046243Z,2026-11-22T00:53:48.046243Z,2026-11-22T00:56:15.046243Z,6.124983461960676
4359,mega-lion-sophistica,2026-06-08T06:53:48.046243Z,2026-06-08T05:53:48.046243Z,2026-06-08T06:53:48.046243Z,2026-06-08T06:56:41.046243Z,21.18298023761003
3044,aboriginal-iguana-fl,2026-04-14T11:53:48.046243Z,2026-04-14T10:53:48.046243Z,2026-04-14T11:53:48.046243Z,2026-04-14T11:57:05.046243Z,47.84610158793059
7581,aloof-jaguar-tangeri,2026-10-20T12:53:48.046243Z,2026-10-20T11:53:48.046243Z,2026-10-20T12:53:48.046243Z,2026-10-20T12:57:19.046243Z,32.341213309022024
1472,true-termite-heavy-b,2026-02-07T23:53:48.046243Z,2026-02-07T22:53:48.046243Z,2026-02-07T23:53:48.046243Z,2026-02-07T23:57:49.046243Z,49.373370905735456
6395,loud-chupacabra-roug,2026-09-01T02:53:48.046243Z,2026-09-01T01:53:48.046243Z,2026-09-01T02:53:48.046243Z,2026-09-01T02:54:58.046243Z,30.750168810038858
8040,frisky-panther-slopp,2026-11-08T15:53:48.046243Z,2026-11-08T14:53:48.046243Z,2026-11-08T15:53:48.046243Z,2026-11-08T15:55:37.046243Z,81.86511287372407
5710,great-pillbug-wander,2026-08-03T13:53:48.046243Z,2026-08-03T12:53:48.046243Z,2026-08-03T13:53:48.046243Z,2026-08-03T13:54:00.046243Z,33.72370686744276
1546,bold-crane-woodoo-ll,2026-02-11T01:53:48.046243Z,2026-02-11T00:53:48.046243Z,2026-02-11T01:53:48.046243Z,2026-02-11T01:54:46.046243Z,23.620691094106306
8603,maroon-ibis-ancient,2026-12-02T02:53:48.046243Z,2026-12-02T01:53:48.046243Z,2026-12-02T02:53:48.046243Z,2026-12-02T02:54:51.046243Z,86.00969894315158
834,precise-mole-knowing,2026-01-12T09:53:48.046243Z,2026-01-12T08:53:48.046243Z,2026-01-12T09:53:48.046243Z,2026-01-12T09:58:01.046243Z,21.98333327217361
3442,gigantic-malkoha-gai,2026-05-01T01:53:48.046243Z,2026-05-01T00:53:48.046243Z,2026-05-01T01:53:48.046243Z,2026-05-01T01:55:48.046243Z,29.61281800367177
2645,artichoke-squirrel-d,2026-03-28T20:53:48.046243Z,2026-03-28T19:53:48.046243Z,2026-03-28T20:53:48.046243Z,2026-03-28T20:55:13.046243Z,62.519018386007275
2573,dancing-oxpecker-mar,2026-03-25T20:53:48.046243Z,2026-03-25T19:53:48.046243Z,2026-03-25T20:53:48.046243Z,2026-03-25T20:54:32.046243Z,46.016398361922626
5757,mighty-lori-mega-aar,2026-08-05T12:53:48.046243Z,2026-08-05T11:53:48.046243Z,2026-08-05T12:53:48.046243Z,2026-08-05T12:56:04.046243Z,70.40476613455492
6188,horned-rooster-glori,2026-08-23T11:53:48.046243Z,2026-08-23T10:53:48.046243Z,2026-08-23T11:53:48.046243Z,2026-08-23T11:57:58.046243Z,63.48246171980397
4330,azure-jerboa-mellow,2026-06-07T01:53:48.046243Z,2026-06-07T00:53:48.046243Z,2026-06-07T01:53:48.046243Z,2026-06-07T01:55:45.046243Z,40.26077830826785
6756,steadfast-wolverine,2026-09-16T03:53:48.046243Z,2026-09-16T02:53:48.046243Z,2026-09-16T03:53:48.046243Z,2026-09-16T03:57:24.046243Z,19.750674520563727
602,kind-marmot-gay-flam,2026-01-02T17:53:48.046243Z,2026-01-02T16:53:48.046243Z,2026-01-02T17:53:48.046243Z,2026-01-02T17:55:33.046243Z,6.556818637784256
8715,natural-ammonite-inn,2026-12-06T18:53:48.046243Z,2026-12-06T17:53:48.046243Z,2026-12-06T18:53:48.046243Z,2026-12-06T18:55:33.046243Z,56.96948086510706
6541,antique-terrier-amph,2026-09-07T04:53:48.046243Z,2026-09-07T03:53:48.046243Z,2026-09-07T04:53:48.046243Z,2026-09-07T04:57:29.046243Z,63.39882643794918
8723,pearl-gaur-curious-w,2026-12-07T02:53:48.046243Z,2026-12-07T01:53:48.046243Z,2026-12-07T02:53:48.046243Z,2026-12-07T02:56:48.046243Z,95.6080048060808
4809,daffodil-tamarin-uns,2026-06-27T00:53:48.046243Z,2026-06-26T23:53:48.046243Z,2026-06-27T00:53:48.046243Z,2026-06-27T00:57:59.046243Z,55.027501976075165
7087,pragmatic-whale-maho,2026-09-29T22:53:48.046243Z,2026-09-29T21:53:48.046243Z,2026-09-29T22:53:48.046243Z,2026-09-29T22:58:00.046243Z,78.0290957397295
7239,cinnamon-myna-lovely,2026-10-06T06:53:48.046243Z,2026-10-06T05:53:48.046243Z,2026-10-06T06:53:48.046243Z,2026-10-06T06:56:24.046243Z,66.59099743020698
1921,arboreal-oryx-lean-r,2026-02-26T16:53:48.046243Z,2026-02-26T15:53:48.046243Z,2026-02-26T16:53:48.046243Z,2026-02-26T16:56:58.046243Z,58.75818472422161
2701,mega-lorikeet-real-c,2026-03-31T04:53:48.046243Z,2026-03-31T03:53:48.046243Z,2026-03-31T04:53:48.046243Z,2026-03-31T04:55:34.046243Z,7.443771350973771
2229,dashing-skink-splend,2026-03-11T12:53:48.046243Z,2026-03-11T11:53:48.046243Z,2026-03-11T12:53:48.046243Z,2026-03-11T12:58:39.046243Z,53.084442705262106
2763,papaya-jellyfish-mag,2026-04-02T18:53:48.046243Z,2026-04-02T17:53:48.046243Z,2026-04-02T18:53:48.046243Z,2026-04-02T18:54:27.046243Z,10.909080234738699
1342,enlightened-markhor,2026-02-02T13:53:48.046243Z,2026-02-02T12:53:48.046243Z,2026-02-02T13:53:48.046243Z,2026-02-02T13:56:57.046243Z,65.33383889180874
4635,kickass-penguin-russ,2026-06-19T18:53:48.046243Z,2026-06-19T17:53:48.046243Z,2026-06-19T18:53:48.046243Z,2026-06-19T18:55:01.046243Z,18.5032198488271
5087,fluffy-avocet-lemon,2026-07-08T14:53:48.046243Z,2026-07-08T13:53:48.046243Z,2026-07-08T14:53:48.046243Z,2026-07-08T14:57:26.046243Z,70.34750482554306
2671,soft-barracuda-inval,2026-03-29T22:53:48.046243Z,2026-03-29T21:53:48.046243Z,2026-03-29T22:53:48.046243Z,2026-03-29T22:55:00.046243Z,19.91170673108812
6359,adamant-hyena-nondes,2026-08-30T14:53:48.046243Z,2026-08-30T13:53:48.046243Z,2026-08-30T14:53:48.046243Z,2026-08-30T14:58:00.046243Z,6.9150057801221525
8110,classic-cow-amber-ch,2026-11-11T13:53:48.046243Z,2026-11-11T12:53:48.046243Z,2026-11-11T13:53:48.046243Z,2026-11-11T13:57:06.046243Z,38.93907421595277
5959,manipulative-dragon,2026-08-13T22:53:48.046243Z,2026-08-13T21:53:48.046243Z,2026-08-13T22:53:48.046243Z,2026-08-13T22:57:49.046243Z,31.06034734967492
6513,aromatic-roadrunner,2026-09-06T00:53:48.046243Z,2026-09-05T23:53:48.046243Z,2026-09-06T00:53:48.046243Z,2026-09-06T00:57:11.046243Z,78.37630472867991
7045,jasmine-labrador-woo,2026-09-28T04:53:48.046243Z,2026-09-28T03:53:48.046243Z,2026-09-28T04:53:48.046243Z,2026-09-28T04:57:14.046243Z,91.78298817643228
